1,2,3,4,5,6,7,8,9,10
2021-10-16 14:25:02, , , ,SHEETCLEANING,STARTED,20211016142502,,,
2021-10-16 14:29:28, , , ,SHEETCLEANING,STARTED,20211016142928,,,
2021-10-16 14:29:35, , , ,SHEETCLEANING,STARTED,20211016142935,,,
2021-10-16 14:48:37, , , ,SHEETCLEANING,STARTED,20211016144837,,,
2021-10-16 14:48:45, , , ,SHEETCLEANING,STARTED,20211016144845,,,
2021-10-16 14:56:39, , , ,SHEETCLEANING,STARTED,20211016145639,,,
2021-10-16 15:05:57, , , ,SHEETCLEANING,STARTED,20211016150557,,,
2021-10-16 15:16:57, , , ,SHEETCLEANING,STARTED,20211016151657,,,
2021-10-16 15:31:25, , , ,NORMALCLEANING,STARTED,20211016153125,,,
2021-10-16 15:45:51, , , ,NORMALCLEANING,STARTED,20211016154551,,,
2021-10-16 15:50:46, , , ,READY,STARTED,20211016155046,,,
2021-10-16 16:04:33, , , ,READY,STARTED,20211016160433,,,
2021-10-16 16:07:04, , , ,NORMALCLEANING,STARTED,20211016160704,,,
2021-10-16 16:12:23, , , ,NORMALCLEANING,STARTED,20211016161223,,,
2021-10-16 16:22:37, , , ,READY,STARTED,20211016162237,,,
2021-10-16 16:22:43, , , ,RUNNING,STARTED,20211016162243,,,
2021-10-16 16:27:45, , , ,RUNNING,STARTED,20211016162745,,,
2021-10-16 17:59:18, , , ,RUNNING,STARTED,20211016175918,,,
2021-10-16 18:41:28, , , ,RUNNING,STARTED,20211016184128,,,
2021-10-16 18:42:49, , , ,IDLE/STOP,STARTED,20211016184249,,,
2021-10-16 18:43:01, , , ,READY,STARTED,20211016184301,,,
2021-10-16 19:00:55, , , ,READY,STARTED,20211016190055,,,
2021-10-16 19:02:08, , , ,SHEETCLEANING,STARTED,20211016190208,,,
2021-10-16 19:03:50, , , ,SHEETCLEANING,STARTED,20211016190350,,,
2021-10-16 19:03:56, , , ,SHEETCLEANING,STARTED,20211016190356,,,
2021-10-16 19:10:53, , , ,NORMALCLEANING,STARTED,20211016191053,,,
2021-10-16 19:28:00, , , ,NORMALCLEANING,STARTED,20211016192800,,,
2021-10-16 19:28:31, , , ,READY,STARTED,20211016192831,,,
2021-10-16 19:41:31, , , ,READY,STARTED,20211016194131,,,
2021-10-16 19:42:07, , , ,READY,STARTED,20211016194207,,,
2021-10-16 19:42:13, , , ,READY,STARTED,20211016194213,,,
2021-10-16 19:46:14, , , ,RUNNING,STARTED,20211016194614,,,
2021-10-16 20:25:41, , , ,RUNNING,STARTED,20211016202541,,,
2021-10-16 22:06:39, , , ,IDLE/STOP,STARTED,20211016220639,,,
2021-10-16 22:06:52, , , ,READY,STARTED,20211016220652,,,
2021-10-16 23:49:18, , , ,RUNNING,STARTED,20211016234918,,,
2021-10-16 23:56:46, , , ,IDLE/STOP,STARTED,20211016235646,,,
