1,2,3,4,5,6,7,8,9,10
2021-10-15 23:44:54, , , ,READY,STARTED,20211015234454,,,
2021-10-15 23:45:08, , , ,RUNNING,STARTED,20211015234508,,,
2021-10-15 23:45:42, , , ,RUNNING,STARTED,20211015234542,,,
2021-10-15 23:55:38, , , ,ERROR,STARTED,20211015235538,2044, ,INDEXERROR
2021-10-16 00:00:38, , , ,READY,STARTED,20211016000038,,,
2021-10-16 00:00:44, , , ,RUNNING,STARTED,20211016000044,,,
2021-10-16 00:00:59, , , ,READY,STARTED,20211016000059,,,
2021-10-16 00:05:35, , , ,RUNNING,STARTED,20211016000535,,,
2021-10-16 00:12:09, , , ,RUNNING,STARTED,20211016001209,,,
2021-10-16 00:20:03, , , ,ERROR,STARTED,20211016002003,2027, ,LOADERTABCOUNT
2021-10-16 00:20:46, , , ,RUNNING,STARTED,20211016002046,,,
2021-10-16 00:22:43, , , ,RUNNING,STARTED,20211016002243,,,
2021-10-16 00:32:28, , , ,ERROR,STARTED,20211016003228,2024, ,TABSHOOT
2021-10-16 00:32:34, , , ,RUNNING,STARTED,20211016003234,,,
2021-10-16 00:34:44, , , ,RUNNING,STARTED,20211016003444,,,
2021-10-16 00:35:13, , , ,READY,STARTED,20211016003513,,,
2021-10-16 00:35:43, , , ,RUNNING,STARTED,20211016003543,,,
2021-10-16 00:38:40, , , ,ERROR,STARTED,20211016003840,2024, ,TABSHOOT
2021-10-16 00:40:04, , , ,RUNNING,STARTED,20211016004004,,,
2021-10-16 00:40:43, , , ,ERROR,STARTED,20211016004043,2027, ,LOADERTABCOUNT
2021-10-16 00:41:01, , , ,RUNNING,STARTED,20211016004101,,,
2021-10-16 00:48:59, , , ,RUNNING,STARTED,20211016004859,,,
2021-10-16 00:51:04, , , ,ERROR,STARTED,20211016005104,2024, ,TABSHOOT
2021-10-16 00:51:16, , , ,ERROR,STARTED,20211016005116,2041, ,TABCLOG
2021-10-16 00:52:50, , , ,RUNNING,STARTED,20211016005250,,,
2021-10-16 00:55:04, , , ,READY,STARTED,20211016005504,,,
2021-10-16 00:55:16, , , ,RUNNING,STARTED,20211016005516,,,
2021-10-16 00:56:45, , , ,RUNNING,STARTED,20211016005645,,,
2021-10-16 01:02:26, , , ,ERROR,STARTED,20211016010226,2024, ,TABSHOOT
2021-10-16 01:02:41, , , ,RUNNING,STARTED,20211016010241,,,
2021-10-16 01:02:56, , , ,ERROR,STARTED,20211016010256,2027, ,LOADERTABCOUNT
2021-10-16 01:03:07, , , ,RUNNING,STARTED,20211016010307,,,
2021-10-16 01:08:26, , , ,IDLE/STOP,STARTED,20211016010826,,,
2021-10-16 01:08:38, , , ,READY,STARTED,20211016010838,,,
2021-10-16 01:14:16, , , ,ERROR,STARTED,20211016011416,2027, ,LOADERTABCOUNT
2021-10-16 01:14:22, , , ,RUNNING,STARTED,20211016011422,,,
2021-10-16 01:24:32, , , ,READY,STARTED,20211016012432,,,
2021-10-16 01:34:09, , , ,RUNNING,STARTED,20211016013409,,,
2021-10-16 01:34:41, , , ,READY,STARTED,20211016013441,,,
2021-10-16 01:34:50, , , ,ERROR,STARTED,20211016013450,2024, ,TABSHOOT
2021-10-16 01:35:00, , , ,NORMALCLEANING,STARTED,20211016013500,,,
2021-10-16 01:36:56, , , ,NORMALCLEANING,STARTED,20211016013656,,,
2021-10-16 01:41:38, , , ,ERROR,STARTED,20211016014138,2024, ,TABSHOOT
2021-10-16 01:50:09, , , ,NORMALCLEANING,STARTED,20211016015009,,,
2021-10-16 01:52:07, , , ,NORMALCLEANING,STARTED,20211016015207,,,
2021-10-16 01:53:03, , , ,READY,STARTED,20211016015303,,,
2021-10-16 01:53:09, , , ,RUNNING,STARTED,20211016015309,,,
2021-10-16 01:59:42, , , ,IDLE/STOP,STARTED,20211016015942,,,
2021-10-16 01:59:57, , , ,READY,STARTED,20211016015957,,,
2021-10-16 02:00:45, , , ,RUNNING,STARTED,20211016020045,,,
2021-10-16 02:09:33, , , ,RUNNING,STARTED,20211016020933,,,
2021-10-16 02:17:13, , , ,RUNNING,STARTED,20211016021713,,,
2021-10-16 02:20:02, , , ,ERROR,STARTED,20211016022002,2027, ,LOADERTABCOUNT
2021-10-16 02:21:09, , , ,RUNNING,STARTED,20211016022109,,,
2021-10-16 02:21:17, , , ,RUNNING,STARTED,20211016022117,,,
2021-10-16 02:24:13, , , ,RUNNING,STARTED,20211016022413,,,
2021-10-16 02:25:40, , , ,RUNNING,STARTED,20211016022540,,,
2021-10-16 02:26:24, , , ,ERROR,STARTED,20211016022624,2027, ,LOADERTABCOUNT
2021-10-16 02:26:52, , , ,RUNNING,STARTED,20211016022652,,,
2021-10-16 02:29:15, , , ,RUNNING,STARTED,20211016022915,,,
2021-10-16 02:36:49, , , ,READY,STARTED,20211016023649,,,
2021-10-16 02:39:06, , , ,ERROR,STARTED,20211016023906,2027, ,LOADERTABCOUNT
2021-10-16 02:39:30, , , ,RUNNING,STARTED,20211016023930,,,
2021-10-16 02:40:15, , , ,ERROR,STARTED,20211016024015,2027, ,LOADERTABCOUNT
2021-10-16 02:40:22, , , ,RUNNING,STARTED,20211016024022,,,
2021-10-16 02:41:24, , , ,ERROR,STARTED,20211016024124,0, , 
2021-10-16 02:41:30, , , ,ERROR,STARTED,20211016024130,2027, ,LOADERTABCOUNT
2021-10-16 02:42:13, , , ,RUNNING,STARTED,20211016024213,,,
2021-10-16 02:43:09, , , ,ERROR,STARTED,20211016024309,2027, ,LOADERTABCOUNT
2021-10-16 02:43:39, , , ,RUNNING,STARTED,20211016024339,,,
2021-10-16 02:43:56, , , ,RUNNING,STARTED,20211016024356,,,
2021-10-16 02:49:28, , , ,READY,STARTED,20211016024928,,,
2021-10-16 02:49:53, , , ,RUNNING,STARTED,20211016024953,,,
2021-10-16 02:53:42, , , ,RUNNING,STARTED,20211016025342,,,
2021-10-16 02:54:47, , , ,RUNNING,STARTED,20211016025447,,,
2021-10-16 02:55:39, , , ,ERROR,STARTED,20211016025539,2027, ,LOADERTABCOUNT
2021-10-16 02:55:45, , , ,RUNNING,STARTED,20211016025545,,,
2021-10-16 02:56:01, , , ,RUNNING,STARTED,20211016025601,,,
2021-10-16 03:04:09, , , ,ERROR,STARTED,20211016030409,2027, ,LOADERTABCOUNT
2021-10-16 03:06:27, , , ,RUNNING,STARTED,20211016030627,,,
2021-10-16 03:06:59, , , ,RUNNING,STARTED,20211016030659,,,
2021-10-16 03:07:20, , , ,RUNNING,STARTED,20211016030720,,,
2021-10-16 03:07:54, , , ,ERROR,STARTED,20211016030754,0, , 
2021-10-16 03:08:01, , , ,RUNNING,STARTED,20211016030801,,,
2021-10-16 03:09:11, , , ,RUNNING,STARTED,20211016030911,,,
2021-10-16 03:10:03, , , ,ERROR,STARTED,20211016031003,2027, ,LOADERTABCOUNT
2021-10-16 03:10:46, , , ,RUNNING,STARTED,20211016031046,,,
2021-10-16 03:13:35, , , ,RUNNING,STARTED,20211016031335,,,
2021-10-16 03:17:37, , , ,ERROR,STARTED,20211016031737,2027, ,LOADERTABCOUNT
2021-10-16 03:17:44, , , ,RUNNING,STARTED,20211016031744,,,
2021-10-16 03:18:46, , , ,ERROR,STARTED,20211016031846,2027, ,LOADERTABCOUNT
2021-10-16 03:18:52, , , ,RUNNING,STARTED,20211016031852,,,
2021-10-16 03:20:11, , , ,RUNNING,STARTED,20211016032011,,,
2021-10-16 03:20:13, , , ,ERROR,STARTED,20211016032013,2027, ,LOADERTABCOUNT
2021-10-16 03:20:26, , , ,RUNNING,STARTED,20211016032026,,,
2021-10-16 03:20:58, , , ,ERROR,STARTED,20211016032058,2027, ,LOADERTABCOUNT
2021-10-16 03:21:16, , , ,RUNNING,STARTED,20211016032116,,,
2021-10-16 03:22:37, , , ,IDLE/STOP,STARTED,20211016032237,,,
2021-10-16 03:22:47, , , ,RUNNING,STARTED,20211016032247,,,
2021-10-16 03:26:37, , , ,READY,STARTED,20211016032637,,,
2021-10-16 03:30:31, , , ,RUNNING,STARTED,20211016033031,,,
2021-10-16 03:30:46, , , ,READY,STARTED,20211016033046,,,
2021-10-16 03:32:59, , , ,ERROR,STARTED,20211016033259,2042, ,TABPARTSFEEDER
2021-10-16 03:33:04, , , ,RUNNING,STARTED,20211016033304,,,
2021-10-16 03:33:15, , , ,RUNNING,STARTED,20211016033315,,,
2021-10-16 03:33:25, , , ,READY,STARTED,20211016033325,,,
2021-10-16 03:33:29, , , ,READY,STARTED,20211016033329,,,
2021-10-16 03:33:41, , , ,RUNNING,STARTED,20211016033341,,,
2021-10-16 03:35:08, , , ,RUNNING,STARTED,20211016033508,,,
2021-10-16 03:38:19, , , ,RUNNING,STARTED,20211016033819,,,
2021-10-16 03:44:59, , , ,RUNNING,STARTED,20211016034459,,,
2021-10-16 03:50:11, , , ,RUNNING,STARTED,20211016035011,,,
2021-10-16 03:51:03, , , ,RUNNING,STARTED,20211016035103,,,
2021-10-16 03:52:53, , , ,RUNNING,STARTED,20211016035253,,,
2021-10-16 03:54:17, , , ,ERROR,STARTED,20211016035417,2027, ,LOADERTABCOUNT
2021-10-16 03:54:23, , , ,RUNNING,STARTED,20211016035423,,,
2021-10-16 03:57:05, , , ,ERROR,STARTED,20211016035705,2027, ,LOADERTABCOUNT
2021-10-16 03:57:17, , , ,ERROR,STARTED,20211016035717,2024, ,TABSHOOT
2021-10-16 03:57:24, , , ,RUNNING,STARTED,20211016035724,,,
2021-10-16 03:59:38, , , ,READY,STARTED,20211016035938,,,
2021-10-16 04:00:22, , , ,RUNNING,STARTED,20211016040022,,,
2021-10-16 04:02:29, , , ,RUNNING,STARTED,20211016040229,,,
2021-10-16 04:15:38, , , ,ERROR,STARTED,20211016041538,2027, ,LOADERTABCOUNT
2021-10-16 04:15:51, , , ,RUNNING,STARTED,20211016041551,,,
2021-10-16 04:16:33, , , ,RUNNING,STARTED,20211016041633,,,
2021-10-16 04:19:50, , , ,ERROR,STARTED,20211016041950,2027, ,LOADERTABCOUNT
2021-10-16 04:20:15, , , ,RUNNING,STARTED,20211016042015,,,
2021-10-16 04:21:54, , , ,RUNNING,STARTED,20211016042154,,,
2021-10-16 04:22:45, , , ,ERROR,STARTED,20211016042245,2042, ,TABPARTSFEEDER
2021-10-16 04:23:38, , , ,RUNNING,STARTED,20211016042338,,,
2021-10-16 04:26:09, , , ,ERROR,STARTED,20211016042609,2027, ,LOADERTABCOUNT
2021-10-16 04:26:52, , , ,RUNNING,STARTED,20211016042652,,,
2021-10-16 04:42:45, , , ,ERROR,STARTED,20211016044245,2027, ,LOADERTABCOUNT
2021-10-16 04:42:57, , , ,RUNNING,STARTED,20211016044257,,,
2021-10-16 04:46:26, , , ,RUNNING,STARTED,20211016044626,,,
2021-10-16 04:48:56, , , ,RUNNING,STARTED,20211016044856,,,
2021-10-16 04:50:30, , , ,RUNNING,STARTED,20211016045030,,,
2021-10-16 04:52:33, , , ,ERROR,STARTED,20211016045233,2027, ,LOADERTABCOUNT
2021-10-16 04:52:52, , , ,RUNNING,STARTED,20211016045252,,,
2021-10-16 04:55:09, , , ,READY,STARTED,20211016045509,,,
2021-10-16 04:55:52, , , ,RUNNING,STARTED,20211016045552,,,
2021-10-16 04:56:15, , , ,ERROR,STARTED,20211016045615,2027, ,LOADERTABCOUNT
2021-10-16 04:56:23, , , ,RUNNING,STARTED,20211016045623,,,
2021-10-16 04:56:41, , , ,RUNNING,STARTED,20211016045641,,,
2021-10-16 04:57:31, , , ,RUNNING,STARTED,20211016045731,,,
2021-10-16 04:58:28, , , ,ERROR,STARTED,20211016045828,2027, ,LOADERTABCOUNT
2021-10-16 04:58:40, , , ,RUNNING,STARTED,20211016045840,,,
2021-10-16 05:00:40, , , ,RUNNING,STARTED,20211016050040,,,
2021-10-16 05:04:40, , , ,RUNNING,STARTED,20211016050440,,,
2021-10-16 05:04:58, , , ,RUNNING,STARTED,20211016050458,,,
2021-10-16 05:05:14, , , ,RUNNING,STARTED,20211016050514,,,
2021-10-16 05:08:21, , , ,RUNNING,STARTED,20211016050821,,,
2021-10-16 05:10:38, , , ,RUNNING,STARTED,20211016051038,,,
2021-10-16 05:11:04, , , ,ERROR,STARTED,20211016051104,2027, ,LOADERTABCOUNT
2021-10-16 05:11:52, , , ,RUNNING,STARTED,20211016051152,,,
2021-10-16 05:14:58, , , ,ERROR,STARTED,20211016051458,2027, ,LOADERTABCOUNT
2021-10-16 05:16:21, , , ,RUNNING,STARTED,20211016051621,,,
2021-10-16 05:16:58, , , ,RUNNING,STARTED,20211016051658,,,
2021-10-16 05:22:04, , , ,ERROR,STARTED,20211016052204,2027, ,LOADERTABCOUNT
2021-10-16 05:23:10, , , ,RUNNING,STARTED,20211016052310,,,
2021-10-16 05:26:19, , , ,ERROR,STARTED,20211016052619,2027, ,LOADERTABCOUNT
2021-10-16 05:26:44, , , ,RUNNING,STARTED,20211016052644,,,
2021-10-16 05:34:55, , , ,RUNNING,STARTED,20211016053455,,,
2021-10-16 05:36:26, , , ,RUNNING,STARTED,20211016053626,,,
2021-10-16 05:38:25, , , ,ERROR,STARTED,20211016053825,2027, ,LOADERTABCOUNT
2021-10-16 05:39:07, , , ,RUNNING,STARTED,20211016053907,,,
2021-10-16 05:39:44, , , ,RUNNING,STARTED,20211016053944,,,
2021-10-16 05:44:59, , , ,RUNNING,STARTED,20211016054459,,,
2021-10-16 05:50:18, , , ,RUNNING,STARTED,20211016055018,,,
2021-10-16 05:50:53, , , ,RUNNING,STARTED,20211016055053,,,
2021-10-16 05:51:40, , , ,IDLE/STOP,STARTED,20211016055140,,,
2021-10-16 05:54:32, , , ,RUNNING,STARTED,20211016055432,,,
2021-10-16 05:57:35, , , ,READY,STARTED,20211016055735,,,
2021-10-16 05:57:59, , , ,IDLE/STOP,STARTED,20211016055759,,,
2021-10-16 05:58:20, , , ,RUNNING,STARTED,20211016055820,,,
2021-10-16 05:58:44, , , ,RUNNING,STARTED,20211016055844,,,
2021-10-16 06:00:57, , , ,IDLE/STOP,STARTED,20211016060057,,,
2021-10-16 06:01:11, , , ,READY,STARTED,20211016060111,,,
2021-10-16 06:03:02, , , ,RUNNING,STARTED,20211016060302,,,
2021-10-16 06:09:53, , , ,NORMALCLEANING,STARTED,20211016060953,,,
2021-10-16 06:10:36, , , ,RUNNING,STARTED,20211016061036,,,
2021-10-16 06:11:32, , , ,IDLE/STOP,STARTED,20211016061132,,,
2021-10-16 06:11:44, , , ,READY,STARTED,20211016061144,,,
2021-10-16 06:33:07, , , ,SHEETCLEANING,STARTED,20211016063307,,,
2021-10-16 06:37:45, , , ,SHEETCLEANING,STARTED,20211016063745,,,
2021-10-16 06:39:10, , , ,SHEETCLEANING,STARTED,20211016063910,,,
2021-10-16 06:39:20, , , ,SHEETCLEANING,STARTED,20211016063920,,,
2021-10-16 06:40:51, , , ,SHEETCLEANING,STARTED,20211016064051,,,
2021-10-16 06:45:04, , , ,NORMALCLEANING,STARTED,20211016064504,,,
2021-10-16 07:03:31, , , ,SHEETCLEANING,STARTED,20211016070331,,,
2021-10-16 07:07:46, , , ,SHEETCLEANING,STARTED,20211016070746,,,
2021-10-16 07:08:17, , , ,SHEETCLEANING,STARTED,20211016070817,,,
2021-10-16 07:18:23, , , ,NORMALCLEANING,STARTED,20211016071823,,,
2021-10-16 07:32:28, , , ,READY,STARTED,20211016073228,,,
2021-10-16 07:32:35, , , ,RUNNING,STARTED,20211016073235,,,
2021-10-16 07:36:40, , , ,ERROR,STARTED,20211016073640,2027, ,LOADERTABCOUNT
2021-10-16 07:36:50, , , ,RUNNING,STARTED,20211016073650,,,
2021-10-16 07:38:46, , , ,ERROR,STARTED,20211016073846,2027, ,LOADERTABCOUNT
2021-10-16 07:39:17, , , ,RUNNING,STARTED,20211016073917,,,
2021-10-16 07:39:49, , , ,ERROR,STARTED,20211016073949,2027, ,LOADERTABCOUNT
2021-10-16 07:42:15, , , ,RUNNING,STARTED,20211016074215,,,
2021-10-16 07:42:28, , , ,READY,STARTED,20211016074228,,,
2021-10-16 07:49:39, , , ,RUNNING,STARTED,20211016074939,,,
2021-10-16 07:51:22, , , ,RUNNING,STARTED,20211016075122,,,
2021-10-16 07:57:05, , , ,RUNNING,STARTED,20211016075705,,,
2021-10-16 07:57:34, , , ,READY,STARTED,20211016075734,,,
2021-10-16 07:58:03, , , ,ERROR,STARTED,20211016075803,2042, ,TABPARTSFEEDER
2021-10-16 07:59:53, , , ,READY,STARTED,20211016075953,,,
2021-10-16 08:00:17, , , ,RUNNING,STARTED,20211016080017,,,
2021-10-16 08:00:24, , , ,RUNNING,STARTED,20211016080024,,,
2021-10-16 08:03:51, , , ,RUNNING,STARTED,20211016080351,,,
2021-10-16 08:10:08, , , ,RUNNING,STARTED,20211016081008,,,
2021-10-16 08:10:24, , , ,RUNNING,STARTED,20211016081024,,,
2021-10-16 08:10:45, , , ,RUNNING,STARTED,20211016081045,,,
2021-10-16 08:26:35, , , ,RUNNING,STARTED,20211016082635,,,
2021-10-16 08:27:08, , , ,RUNNING,STARTED,20211016082708,,,
2021-10-16 08:28:50, , , ,ERROR,STARTED,20211016082850,2024, ,TABSHOOT
2021-10-16 08:29:32, , , ,ERROR,STARTED,20211016082932,0, , 
2021-10-16 08:29:38, , , ,RUNNING,STARTED,20211016082938,,,
2021-10-16 08:41:53, , , ,RUNNING,STARTED,20211016084153,,,
2021-10-16 08:42:54, , , ,RUNNING,STARTED,20211016084254,,,
2021-10-16 08:44:15, , , ,RUNNING,STARTED,20211016084415,,,
2021-10-16 08:45:54, , , ,RUNNING,STARTED,20211016084554,,,
2021-10-16 08:49:30, , , ,IDLE/STOP,STARTED,20211016084930,,,
2021-10-16 08:49:44, , , ,READY,STARTED,20211016084944,,,
2021-10-16 08:53:57, , , ,RUNNING,STARTED,20211016085357,,,
2021-10-16 08:54:24, , , ,RUNNING,STARTED,20211016085424,,,
2021-10-16 08:59:20, , , ,ERROR,STARTED,20211016085920,2024, ,TABSHOOT
2021-10-16 09:02:44, , , ,READY,STARTED,20211016090244,,,
2021-10-16 09:02:51, , , ,RUNNING,STARTED,20211016090251,,,
2021-10-16 09:07:38, , , ,RUNNING,STARTED,20211016090738,,,
2021-10-16 09:09:24, , , ,RUNNING,STARTED,20211016090924,,,
2021-10-16 09:11:15, , , ,ERROR,STARTED,20211016091115,2009, ,L/FPUSHER
2021-10-16 09:12:00, , , ,ERROR,STARTED,20211016091200,2064, ,CULLREMAIN
2021-10-16 09:12:30, , , ,RUNNING,STARTED,20211016091230,,,
2021-10-16 09:18:14, , , ,ERROR,STARTED,20211016091814,2024, ,TABSHOOT
2021-10-16 09:18:27, , , ,RUNNING,STARTED,20211016091827,,,
2021-10-16 09:20:39, , , ,READY,STARTED,20211016092039,,,
2021-10-16 09:20:45, , , ,READY,STARTED,20211016092045,,,
2021-10-16 09:21:09, , , ,READY,STARTED,20211016092109,,,
2021-10-16 09:22:57, , , ,RUNNING,STARTED,20211016092257,,,
2021-10-16 09:24:42, , , ,IDLE/STOP,STARTED,20211016092442,,,
2021-10-16 09:24:50, , , ,READY,STARTED,20211016092450,,,
2021-10-16 09:24:57, , , ,RUNNING,STARTED,20211016092457,,,
2021-10-16 09:27:30, , , ,ERROR,STARTED,20211016092730,2009, ,L/FPUSHER
2021-10-16 09:29:41, , , ,READY,STARTED,20211016092941,,,
2021-10-16 09:29:54, , , ,RUNNING,STARTED,20211016092954,,,
2021-10-16 09:31:05, , , ,RUNNING,STARTED,20211016093105,,,
2021-10-16 09:31:24, , , ,RUNNING,STARTED,20211016093124,,,
2021-10-16 09:35:02, , , ,ERROR,STARTED,20211016093502,2024, ,TABSHOOT
2021-10-16 09:37:09, , , ,RUNNING,STARTED,20211016093709,,,
2021-10-16 09:42:36, , , ,RUNNING,STARTED,20211016094236,,,
2021-10-16 09:46:53, , , ,RUNNING,STARTED,20211016094653,,,
2021-10-16 09:48:19, , , ,RUNNING,STARTED,20211016094819,,,
2021-10-16 09:50:08, , , ,ERROR,STARTED,20211016095008,2024, ,TABSHOOT
2021-10-16 09:51:33, , , ,RUNNING,STARTED,20211016095133,,,
2021-10-16 09:51:57, , , ,RUNNING,STARTED,20211016095157,,,
2021-10-16 09:59:12, , , ,IDLE/STOP,STARTED,20211016095912,,,
2021-10-16 09:59:22, , , ,RUNNING,STARTED,20211016095922,,,
2021-10-16 09:59:30, , , ,RUNNING,STARTED,20211016095930,,,
2021-10-16 10:00:24, , , ,READY,STARTED,20211016100024,,,
2021-10-16 10:03:12, , , ,RUNNING,STARTED,20211016100312,,,
2021-10-16 10:26:30, , , ,RUNNING,STARTED,20211016102630,,,
2021-10-16 10:30:09, , , ,IDLE/STOP,STARTED,20211016103009,,,
2021-10-16 10:30:16, , , ,RUNNING,STARTED,20211016103016,,,
2021-10-16 10:35:09, , , ,ERROR,STARTED,20211016103509,2009, ,L/FPUSHER
2021-10-16 10:39:09, , , ,READY,STARTED,20211016103909,,,
2021-10-16 10:39:58, , , ,RUNNING,STARTED,20211016103958,,,
2021-10-16 10:46:12, , , ,ERROR,STARTED,20211016104612,2024, ,TABSHOOT
2021-10-16 10:48:18, , , ,RUNNING,STARTED,20211016104818,,,
2021-10-16 10:49:03, , , ,READY,STARTED,20211016104903,,,
2021-10-16 10:50:24, , , ,RUNNING,STARTED,20211016105024,,,
2021-10-16 10:53:03, , , ,RUNNING,STARTED,20211016105303,,,
2021-10-16 10:56:06, , , ,RUNNING,STARTED,20211016105606,,,
2021-10-16 10:56:51, , , ,RUNNING,STARTED,20211016105651,,,
2021-10-16 11:00:16, , , ,RUNNING,STARTED,20211016110016,,,
2021-10-16 11:00:49, , , ,ERROR,STARTED,20211016110049,2024, ,TABSHOOT
2021-10-16 11:01:08, , , ,RUNNING,STARTED,20211016110108,,,
2021-10-16 11:02:22, , , ,ERROR,STARTED,20211016110222,2024, ,TABSHOOT
2021-10-16 11:02:47, , , ,RUNNING,STARTED,20211016110247,,,
2021-10-16 11:04:24, , , ,IDLE/STOP,STARTED,20211016110424,,,
2021-10-16 11:04:39, , , ,READY,STARTED,20211016110439,,,
2021-10-16 11:05:49, , , ,IDLE/STOP,STARTED,20211016110549,,,
2021-10-16 11:06:04, , , ,READY,STARTED,20211016110604,,,
2021-10-16 11:06:10, , , ,RUNNING,STARTED,20211016110610,,,
2021-10-16 11:09:09, , , ,RUNNING,STARTED,20211016110909,,,
2021-10-16 11:27:55, , , ,ERROR,STARTED,20211016112755,2024, ,TABSHOOT
2021-10-16 11:28:54, , , ,RUNNING,STARTED,20211016112854,,,
2021-10-16 11:30:34, , , ,ERROR,STARTED,20211016113034,2009, ,L/FPUSHER
2021-10-16 11:30:54, , , ,IDLE/STOP,STARTED,20211016113054,,,
2021-10-16 11:31:00, , , ,RUNNING,STARTED,20211016113100,,,
2021-10-16 11:32:02, , , ,ERROR,STARTED,20211016113202,2009, ,L/FPUSHER
2021-10-16 11:32:31, , , ,READY,STARTED,20211016113231,,,
2021-10-16 11:32:38, , , ,RUNNING,STARTED,20211016113238,,,
2021-10-16 11:34:32, , , ,READY,STARTED,20211016113432,,,
2021-10-16 11:34:45, , , ,READY,STARTED,20211016113445,,,
2021-10-16 11:34:51, , , ,READY,STARTED,20211016113451,,,
2021-10-16 11:35:15, , , ,RUNNING,STARTED,20211016113515,,,
2021-10-16 11:36:44, , , ,IDLE/STOP,STARTED,20211016113644,,,
2021-10-16 11:36:58, , , ,READY,STARTED,20211016113658,,,
2021-10-16 11:37:10, , , ,RUNNING,STARTED,20211016113710,,,
2021-10-16 11:37:52, , , ,ERROR,STARTED,20211016113752,2024, ,TABSHOOT
2021-10-16 11:42:58, , , ,RUNNING,STARTED,20211016114258,,,
2021-10-16 11:44:33, , , ,ERROR,STARTED,20211016114433,2009, ,L/FPUSHER
2021-10-16 11:44:40, , , ,RUNNING,STARTED,20211016114440,,,
2021-10-16 11:46:06, , , ,RUNNING,STARTED,20211016114606,,,
2021-10-16 11:46:27, , , ,RUNNING,STARTED,20211016114627,,,
2021-10-16 11:47:00, , , ,ERROR,STARTED,20211016114700,2009, ,L/FPUSHER
2021-10-16 11:47:54, , , ,RUNNING,STARTED,20211016114754,,,
2021-10-16 11:49:24, , , ,READY,STARTED,20211016114924,,,
2021-10-16 11:52:07, , , ,ERROR,STARTED,20211016115207,2024, ,TABSHOOT
2021-10-16 11:54:08, , , ,RUNNING,STARTED,20211016115408,,,
2021-10-16 12:06:36, , , ,ERROR,STARTED,20211016120636,2024, ,TABSHOOT
2021-10-16 12:07:14, , , ,RUNNING,STARTED,20211016120714,,,
2021-10-16 12:12:47, , , ,ERROR,STARTED,20211016121247,2024, ,TABSHOOT
2021-10-16 12:13:25, , , ,RUNNING,STARTED,20211016121325,,,
2021-10-16 12:14:29, , , ,ERROR,STARTED,20211016121429,2024, ,TABSHOOT
2021-10-16 12:14:55, , , ,RUNNING,STARTED,20211016121455,,,
2021-10-16 12:15:42, , , ,RUNNING,STARTED,20211016121542,,,
2021-10-16 12:17:10, , , ,IDLE/STOP,STARTED,20211016121710,,,
2021-10-16 12:17:24, , , ,READY,STARTED,20211016121724,,,
2021-10-16 12:17:57, , , ,RUNNING,STARTED,20211016121757,,,
2021-10-16 12:21:54, , , ,RUNNING,STARTED,20211016122154,,,
2021-10-16 12:23:06, , , ,ERROR,STARTED,20211016122306,2009, ,L/FPUSHER
2021-10-16 12:25:22, , , ,ERROR,STARTED,20211016122522,2024, ,TABSHOOT
2021-10-16 12:26:30, , , ,READY,STARTED,20211016122630,,,
2021-10-16 12:28:58, , , ,READY,STARTED,20211016122858,,,
2021-10-16 12:29:05, , , ,RUNNING,STARTED,20211016122905,,,
2021-10-16 12:29:37, , , ,RUNNING,STARTED,20211016122937,,,
2021-10-16 12:30:21, , , ,ERROR,STARTED,20211016123021,2009, ,L/FPUSHER
2021-10-16 12:30:27, , , ,RUNNING,STARTED,20211016123027,,,
2021-10-16 12:31:00, , , ,IDLE/STOP,STARTED,20211016123100,,,
2021-10-16 12:31:30, , , ,READY,STARTED,20211016123130,,,
2021-10-16 12:32:36, , , ,RUNNING,STARTED,20211016123236,,,
2021-10-16 12:36:44, , , ,RUNNING,STARTED,20211016123644,,,
2021-10-16 12:38:04, , , ,IDLE/STOP,STARTED,20211016123804,,,
2021-10-16 12:41:29, , , ,READY,STARTED,20211016124129,,,
2021-10-16 12:46:04, , , ,IDLE/STOP,STARTED,20211016124604,,,
2021-10-16 12:50:30, , , ,RUNNING,STARTED,20211016125030,,,
2021-10-16 12:52:22, , , ,RUNNING,STARTED,20211016125222,,,
2021-10-16 12:53:00, , , ,RUNNING,STARTED,20211016125300,,,
2021-10-16 12:53:28, , , ,IDLE/STOP,STARTED,20211016125328,,,
2021-10-16 12:53:42, , , ,READY,STARTED,20211016125342,,,
2021-10-16 12:58:05, , , ,READY,STARTED,20211016125805,,,
2021-10-16 12:58:11, , , ,RUNNING,STARTED,20211016125811,,,
2021-10-16 13:42:03, , , ,IDLE/STOP,STARTED,20211016134203,,,
2021-10-16 13:42:17, , , ,READY,STARTED,20211016134217,,,
2021-10-16 13:44:48, , , ,RUNNING,STARTED,20211016134448,,,
2021-10-16 13:57:28, , , ,RUNNING,STARTED,20211016135728,,,
2021-10-16 14:04:39, , , ,ERROR,STARTED,20211016140439,2024, ,TABSHOOT
2021-10-16 14:04:45, , , ,RUNNING,STARTED,20211016140445,,,
2021-10-16 14:06:48, , , ,RUNNING,STARTED,20211016140648,,,
2021-10-16 14:16:09, , , ,IDLE/STOP,STARTED,20211016141609,,,
2021-10-16 14:16:21, , , ,READY,STARTED,20211016141621,,,
2021-10-16 14:19:41, , , ,NORMALCLEANING,STARTED,20211016141941,,,
2021-10-16 14:25:39, , , ,NORMALCLEANING,STARTED,20211016142539,,,
